'y-axis saved as y
'Q,Y2Mn2O7_04032018.raw,Diff,Ycalc,Bkg
1.15318325,178,-7.47581921,185.475819,185.472113
1.15462261,186,1.0045855,184.995414,184.995049
1.15606194,151,-33.5206413,184.520641,184.520578
1.15750122,182,-2.04868578,184.048686,184.048686
1.15894047,174,-9.57935852,183.579359,183.579359
1.16037968,198,14.8874169,183.112583,183.112583
1.16181886,175,-7.64834631,182.648346,182.648346
1.163258,164,-18.1866349,182.186635,182.186635
1.1646971,173,-8.72743562,181.727436,181.727436
1.16613617,189,7.72926448,181.270736,181.270736
1.16757519,157,-23.8165216,180.816522,180.816522
1.16901418,175,-5.36478082,180.364781,180.364781
1.17045314,177,-2.91550044,179.9155,179.9155
1.17189205,169,-10.4686676,179.468668,179.468668
1.17333093,164,-15.0242697,179.02427,179.02427
1.17476978,176,-2.58229392,178.582294,178.582294
1.17620858,173,-5.14272781,178.142728,178.142728
1.17764735,152,-25.7055588,177.705559,177.705559
1.17908608,174,-3.27077454,177.270775,177.270775
1.18052477,154,-22.8383626,176.838363,176.838363
1.18196342,184,7.59168935,176.408311,176.408311
1.18340204,150,-25.9806065,175.980607,175.980607
1.18484062,176,0.444762002,175.555238,175.555238
1.18627916,172,-3.13219302,175.132193,175.132193
1.18771767,156,-18.7114596,174.71146,174.71146
1.18915613,167,-7.29302562,174.293026,174.293026
1.19059456,204,30.1231207,173.876879,173.876879
1.19203295,170,-3.46300885,173.463009,173.463009
1.19347131,166,-7.05140242,173.051402,173.051402
1.19490962,181,8.35795166,172.642048,172.642048
1.1963479,168,-4.23493496,172.234935,172.234935
1.19778614,194,22.1699493,171.830051,171.830051
1.19922434,192,20.5726159,171.427384,171.427384
1.2006625,186,14.9730763,171.026924,171.026924
1.20210063,189,18.371342,170.628658,170.628658
1.20353871,200,29.7674241,170.232576,170.232576
1.20497676,180,10.161334,169.838666,169.838666
1.20641477,205,35.5530829,169.446917,169.446917
1.20785274,199,29.9426819,169.057318,169.057318
1.20929068,249,80.3301421,168.669858,168.669858
1.21072857,199,30.7154744,168.284526,168.284526
1.21216643,199,31.0986898,167.90131,167.90131
1.21360424,234,66.4797993,167.520201,167.520201
1.21504202,192,24.8588136,167.141186,167.141186
1.21647977,227,60.2357435,166.764256,166.764256
1.21791747,242,75.6105997,166.3894,166.3894
1.21935513,204,37.9833929,166.016607,166.016607
1.22079276,208,42.3541337,165.645866,165.645866
1.22223034,171,5.72283249,165.277168,165.277168
1.22366789,181,16.0894999,164.9105,164.9105
1.2251054,181,16.4541462,164.545854,164.545854
1.22654287,167,2.8167819,164.183218,164.183218
1.2279803,208,44.1774172,163.822583,163.822583
1.22941769,179,15.5360624,163.463938,163.463938
1.23085504,193,29.8927276,163.107272,163.107272
1.23229235,189,26.247423,162.752577,162.752577
1.23372963,167,4.60015873,162.399841,162.399841
1.23516686,161,-1.04905531,162.049055,162.049055
1.23660406,154,-7.7002091,161.700209,161.700209
1.23804121,192,30.6467073,161.353293,161.353293
1.23947833,160,-1.00829638,161.008296,161.008296
1.24091541,152,-8.66521022,160.66521,160.66521
1.24235245,163,2.67597549,160.324025,160.324025
1.24378944,155,-4.98472957,159.98473,159.98473
1.2452264,143,-16.6473158,159.647316,159.647316
1.24666332,160,0.688226515,159.311773,159.311773
1.2481002,164,5.02190677,158.978093,158.978093
1.24953704,180,21.3537345,158.646266,158.646266
1.25097384,176,17.6837191,158.316281,158.316281
1.2524106,175,17.01187,157.98813,157.98813
1.25384732,153,-4.6618036,157.661804,157.661804
1.25528401,164,6.6627077,157.337292,157.337292
1.25672065,144,-13.0145869,157.014587,157.014587
1.25815725,161,4.30632167,156.693678,156.693678
1.25959381,163,6.62544262,156.374557,156.374557
1.26103033,171,14.942785,156.057215,156.057215
1.26246681,179,23.2583578,155.741642,155.741642
1.26390325,172,16.57217,155.42783,155.42783
1.26533965,170,14.8842305,155.115769,155.115769
1.26677601,147,-7.80545177,154.805452,154.805452
1.26821234,154,-0.49686807,154.496868,154.496868
1.26964862,159,4.8099904,154.19001,154.19001
1.27108486,148,-5.88486764,153.884868,153.884868
1.27252106,160,6.41856648,153.581434,153.581434
1.27395721,183,29.7203014,153.279699,153.279699
1.27539333,151,-1.97965434,152.979654,152.979654
1.27682941,183,30.3187078,152.681292,152.681292
1.27826545,166,13.6153964,152.384604,152.384604
1.27970145,142,-10.0895803,152.08958,152.08958
1.2811374,169,17.2037862,151.796214,151.796214
1.28257332,172,20.4955043,151.504496,151.504496
1.28400919,154,2.78558221,151.214418,151.214418
1.28544503,168,17.0740282,150.925972,150.925972
1.28688082,152,1.36085047,150.63915,150.63915
1.28831657,152,1.64605719,150.353943,150.353943
1.28975228,149,-1.07034353,150.070344,150.070344
1.29118795,181,31.2116564,149.788344,149.788344
1.29262358,163,13.4920649,149.507935,149.507935
1.29405917,174,24.7708901,149.22911,149.22911
1.29549472,177,28.0481399,148.95186,148.95186
1.29693022,143,-5.67617792,148.676178,148.676178
1.29836569,162,13.5979446,148.402055,148.402055
1.29980111,162,13.8705152,148.129485,148.129485
1.30123649,153,5.14154171,147.858458,147.858458
1.30267183,161,13.4110318,147.588968,147.588968
1.30410713,145,-2.32100685,147.321007,147.321007
1.30554239,154,6.9454334,147.054567,147.054567
1.30697761,133,-13.7896399,146.78964,146.78964
1.30841278,142,-4.52621909,146.526219,146.526219
1.30984792,145,-1.26429677,146.264297,146.264297
1.31128301,145,-1.00386544,146.003865,146.003865
1.31271806,168,22.2550823,145.744918,145.744918
1.31415307,184,38.5125539,145.487446,145.487446
1.31558803,159,13.7685567,145.231443,145.231443
1.31702296,160,15.0230979,144.976902,144.976902
1.31845784,152,7.27618482,144.723815,144.723815
1.31989268,164,19.5278247,144.472175,144.472175
1.32132748,148,3.77802473,144.221975,144.221975
1.32276224,133,-10.973208,143.973208,143.973208
1.32419695,164,20.2741337,143.725866,143.725866
1.32563163,132,-11.4799432,143.479943,143.479943
1.32706626,145,1.76456833,143.235432,143.235432
1.32850085,159,16.0076753,142.992325,142.992325
1.32993539,153,10.2493847,142.750615,142.750615
1.3313699,156,13.4897034,142.510297,142.510297
1.33280436,138,-4.27136169,142.271362,142.271362
1.33423878,139,-3.03380382,142.033804,142.033804
1.33567316,138,-3.79761614,141.797616,141.797616
1.33710749,178,36.4372081,141.562792,141.562792
1.33854178,149,7.67067561,141.329324,141.329324
1.33997603,135,-6.09720692,141.097207,141.097207
1.34141024,150,9.13356716,140.866433,140.866433
1.3428444,172,31.3630045,140.636996,140.636996
1.34427853,161,20.5911115,140.408888,140.408888
1.34571261,145,4.81789495,140.182105,140.182105
1.34714664,145,5.04336118,139.956639,139.956639
1.34858064,143,3.2675167,139.732483,139.732483
1.35001459,143,3.49036795,139.509632,139.509632
1.35144849,150,10.7119213,139.288079,139.288079
1.35288236,145,5.93218313,139.067817,139.067817
1.35431618,144,5.15115976,138.84884,138.84884
1.35574996,154,15.3688575,138.631143,138.631143
1.3571837,158,19.5852825,138.414717,138.414717
1.35861739,156,17.8004411,138.199559,138.199559
1.36005104,131,-6.98566053,137.985661,137.985661
1.36148464,148,10.2269837,137.773016,137.773016
1.36291821,174,36.43838,137.56162,137.56162
1.36435173,167,29.6485343,137.351466,137.351466
1.3657852,148,10.8574528,137.142547,137.142547
1.36721864,158,21.0651415,136.934859,136.934859
1.36865203,166,29.2716063,136.728394,136.728394
1.37008537,143,6.47685318,136.523147,136.523147
1.37151868,160,23.6808881,136.319112,136.319112
1.37295193,177,40.8837169,136.116283,136.116283
1.37438515,153,17.0853455,135.914655,135.914655
1.37581832,171,35.2857796,135.71422,135.71422
1.37725145,161,25.4850252,135.514975,135.514975
1.37868453,178,42.6830878,135.316912,135.316912
1.38011757,150,14.8799733,135.120027,135.120027
1.38155057,131,-3.92431266,134.924313,134.924313
1.38298352,182,47.2702356,134.729764,134.729764
1.38441643,185,50.4636237,134.536376,134.536376
1.3858493,227,92.6558572,134.344143,134.344143
1.38728212,216,81.8469417,134.153058,134.153058
1.38871489,291,157.036883,133.963117,133.963117
1.39014763,233,99.225686,133.774314,133.774314
1.39158032,248,114.413357,133.586643,133.586643
1.39301296,218,84.5999003,133.4001,133.4001
1.39444556,210,76.7853224,133.214678,133.214678
1.39587811,215,81.9696283,133.030372,133.030372
1.39731063,190,57.1528234,132.847177,132.847177
1.39874309,158,25.3349129,132.665087,132.665087
1.40017552,184,51.5159023,132.484098,132.484098
1.40160789,147,14.6957967,132.304203,132.304203
1.40304023,168,35.8746014,132.125399,132.125399
1.40447252,158,26.0523217,131.947678,131.947678
1.40590476,136,4.22896263,131.771037,131.771037
1.40733696,145,13.4045295,131.595471,131.595471
1.40876911,137,5.57902732,131.420973,131.420973
1.41020122,169,37.7524613,131.247539,131.247539
1.41163329,159,27.9248364,131.075164,131.075164
1.41306531,185,54.0961578,130.903842,130.903842
1.41449728,172,41.2664304,130.73357,130.73357
1.41592921,156,25.4356592,130.564341,130.564341
1.4173611,148,17.6038493,130.396151,130.396151
1.41879294,127,-3.22899449,130.228994,130.228994
1.42022474,163,32.9371328,130.062867,130.062867
1.42165649,148,18.102236,129.897764,129.897764
1.42308819,166,36.26632,129.73368,129.73368
1.42451985,166,36.4293896,129.57061,129.57061
1.42595147,187,57.5914497,129.40855,129.40855
1.42738304,151,21.752505,129.247495,129.247495
1.42881456,158,28.9125602,129.08744,129.08744
1.43024604,161,32.0716202,128.92838,128.92838
1.43167747,167,38.2296895,128.77031,128.77031
1.43310886,157,28.386773,128.613227,128.613227
1.4345402,123,-5.45712487,128.457125,128.457125
1.4359715,136,7.69800064,128.301999,128.301999
1.43740275,153,24.8521541,128.147846,128.147846
1.43883395,131,3.0053401,127.99466,127.99466
1.44026511,160,32.1575632,127.842437,127.842437
1.44169623,150,22.3088279,127.691172,127.691172
1.44312729,153,25.4591386,127.540861,127.540861
1.44455832,153,25.6085,127.3915,127.3915
1.44598929,163,35.7569164,127.243084,127.243084
1.44742022,143,15.9043923,127.095608,127.095608
1.44885111,155,28.0509321,126.949068,126.949068
1.45028194,172,45.1965401,126.80346,126.80346
1.45171274,167,40.3412208,126.658779,126.658779
1.45314348,168,41.4849784,126.515022,126.515022
1.45457418,198,71.6278172,126.372183,126.372183
1.45600484,177,50.7697417,126.230258,126.230258
1.45743544,188,61.9107559,126.089244,126.089244
1.458866,168,42.0508642,125.949136,125.949136
1.46029652,160,34.1900708,125.809929,125.809929
1.46172699,146,20.3283798,125.67162,125.67162
1.46315741,164,38.4657956,125.534204,125.534204
1.46458778,157,31.6023221,125.397678,125.397678
1.46601811,167,41.7379635,125.262036,125.262036
1.46744839,148,22.872724,125.127276,125.127276
1.46887863,139,14.0066076,124.993392,124.993392
1.47030882,140,15.1396185,124.860382,124.860382
1.47173896,138,13.2717605,124.728239,124.728239
1.47316906,141,16.4030378,124.596962,124.596962
1.47459911,139,14.5334544,124.466546,124.466546
1.47602911,130,5.66301422,124.336986,124.336986
1.47745906,139,14.7917212,124.208279,124.208279
1.47888897,129,4.91957934,124.080421,124.080421
1.48031883,129,5.04659251,123.953407,123.953407
1.48174864,142,18.1727646,123.827235,123.827235
1.48317841,144,20.2980995,123.7019,123.7019
1.48460813,139,15.4226011,123.577399,123.577399
1.4860378,131,7.54627318,123.453727,123.453727
1.48746743,130,6.66911956,123.33088,123.33088
1.48889701,127,3.79114404,123.208856,123.208856
1.49032654,151,27.9123504,123.08765,123.08765
1.49175602,134,11.0327424,122.967258,122.967258
1.49318546,122,-0.847676305,122.847676,122.847676
1.49461484,131,8.27109809,122.728902,122.728902
1.49604419,129,6.38906925,122.610931,122.610931
1.49747348,129,6.50624084,122.493759,122.493759
1.49890273,130,7.62261652,122.377383,122.377383
1.50033192,107,-15.2618001,122.2618,122.2618
1.50176107,142,19.8529947,122.147005,122.147005
1.50319018,127,4.96700432,122.032996,122.032996
1.50461923,129,7.0802325,121.919767,121.919767
1.50604824,119,-2.80731724,121.807317,121.807317
1.5074772,132,10.3043586,121.695641,121.695641
1.50890611,124,2.41526362,121.584736,121.584736
1.51033497,153,31.5254012,121.474599,121.474599
1.51176379,108,-13.365225,121.365225,121.365225
1.51319256,136,14.7433883,121.256612,121.256612
1.51462128,142,20.8512447,121.148755,121.148755
1.51604995,128,6.95834756,121.041652,121.041652
1.51747857,106,-14.9352997,120.9353,120.9353
1.51890715,151,30.1703063,120.829694,120.829694
1.52033567,115,-5.72483108,120.724831,120.724831
1.52176415,129,8.37929157,120.620708,120.620708
1.52319258,132,11.4826776,120.517322,120.517322
1.52462096,136,15.5853303,120.41467,120.41467
1.5260493,121,0.687252946,120.312747,120.312747
1.52747758,117,-3.2115511,120.211551,120.211551
1.52890582,130,9.8889214,120.111079,120.111079
1.530334,123,2.98867371,120.011326,120.011326
1.53176214,115,-4.91229094,119.912291,119.912291
1.53319023,118,-1.81396931,119.813969,119.813969
1.53461828,129,9.28364179,119.716358,119.716358
1.53604627,119,-0.619454439,119.619454,119.619454
1.53747421,131,11.4767452,119.523255,119.523255
1.53890211,107,-12.4277562,119.427756,119.427756
1.54032995,102,-17.3329555,119.332955,119.332955
1.54175775,132,12.7611505,119.238849,119.238849
1.5431855,124,4.85456492,119.145435,119.145435
1.5446132,118,-1.05270924,119.052709,119.052709
1.54604085,129,10.0393312,118.960669,118.960669
1.54746845,112,-6.86931085,118.869311,118.869311
1.548896,103,-15.7786322,118.778632,118.778632
1.5503235,125,6.31137014,118.68863,118.68863
1.55175096,133,14.4006992,118.599301,118.599301
1.55317836,126,7.48935789,118.510642,118.510642
1.55460572,114,-4.4226507,118.422651,118.422651
1.55603302,108,-10.3353236,118.335324,118.335324
1.55746028,112,-6.24865798,118.248658,118.248658
1.55888749,111,-7.16265077,118.162651,118.162651
1.56031464,121,2.92270091,118.077299,118.077299
1.56174175,116,-1.99260003,117.9926,117.9926
1.56316881,130,12.0914493,117.908551,117.908551
1.56459582,108,-9.8251482,117.825148,117.825148
1.56602277,133,15.2576103,117.74239,117.74239
1.56744968,120,2.3397277,117.660272,117.660272
1.56887654,130,12.4212068,117.578793,117.578793
1.57030335,133,15.5020504,117.49795,117.49795
1.57173011,117,-0.417738578,117.417739,117.417739
1.57315682,114,-3.33815746,117.338157,117.338157
1.57458348,116,-1.25920341,117.259203,117.259203
1.57601009,114,-3.18087368,117.180874,117.180874
1.57743665,116,-1.1031655,117.103165,117.103165
1.57886315,120,2.97392386,117.026076,117.026076
1.58028961,133,16.0503971,116.949603,116.949603
1.58171602,109,-7.87374298,116.873743,116.873743
1.58314238,110,-6.79849376,116.798494,116.798494
1.58456869,126,9.27614747,116.723853,116.723853
1.58599495,109,-7.64981663,116.649817,116.649817
1.58742115,112,-4.57638338,116.576383,116.576383
1.58884731,108,-8.50355014,116.50355,116.50355
1.59027342,132,15.5686857,116.431314,116.431314
1.59169947,121,4.64032683,116.359673,116.359673
1.59312548,110,-6.28862421,116.288624,116.288624
1.59455143,121,4.78183519,116.218165,116.218165
1.59597733,102,-14.1482924,116.148292,116.148292
1.59740319,111,-5.07900434,116.079004,116.079004
1.59882899,111,-5.01029814,116.010298,116.010298
1.60025474,110,-5.94217125,115.942171,115.942171
1.60168044,124,8.12537889,115.874621,115.874621
1.60310609,115,-0.807645222,115.807645,115.807645
1.60453169,123,7.25875893,115.741241,115.741241
1.60595724,116,0.324593853,115.675406,115.675406
1.60738274,113,-2.61013798,115.610138,115.610138
1.60880818,128,12.4545659,115.545434,115.545434
1.61023358,119,3.51870797,115.481292,115.481292
1.61165892,145,29.5822907,115.417709,115.417709
1.61308421,112,-3.35468359,115.354684,115.354684
1.61450945,128,12.7077877,115.292212,115.292212
1.61593464,94,-21.2302932,115.230293,115.230293
1.61735978,107,-8.16892373,115.168924,115.168924
1.61878487,108,-7.10810157,115.108102,115.108102
1.62020991,113,-2.04782433,115.047824,115.047824
1.62163489,112,-2.98808965,114.98809,114.98809
1.62305982,123,8.07110483,114.928895,114.928895
1.6244847,127,12.1297615,114.870239,114.870239
1.62590953,118,3.18788258,114.812117,114.812117
1.62733431,110,-4.7545295,114.754529,114.754529
1.62875904,110,-4.69747245,114.697472,114.697472
1.63018371,131,16.359056,114.640944,114.640944
1.63160833,106,-8.5849418,114.584942,114.584942
1.6330329,112,-2.52946362,114.529464,114.529464
1.63445742,105,-9.47450717,114.474507,114.474507
1.63588189,115,0.579929802,114.42007,114.42007
1.6373063,111,-3.36615045,114.36615,114.36615
1.63873067,122,7.68725431,114.312746,114.312746
1.64015498,103,-11.2598537,114.259854,114.259854
1.64157924,116,1.79252777,114.207472,114.207472
1.64300344,107,-7.1555991,114.155599,114.155599
1.6444276,104,-10.1042321,114.104232,114.104232
1.6458517,110,-4.05336906,114.053369,114.053369
1.64727575,121,6.99699222,114.003008,114.003008
1.64869975,107,-6.9531461,113.953146,113.953146
1.65012369,130,16.0962181,113.903782,113.903782
1.65154758,112,-1.85491293,113.854913,113.854913
1.65297143,111,-2.80653715,113.806537,113.806537
1.65439521,103,-10.7586524,113.758652,113.758652
1.65581895,114,0.288743441,113.711257,113.711257
1.65724263,116,2.33565248,113.664348,113.664348
1.65866626,120,6.38207682,113.617923,113.617923
1.66008984,102,-11.5719814,113.571981,113.571981
